"person_id","id","name","character","role"
2975,"tm187791","Brian Libby","FBI Supervisor","ACTOR"
21116,"tm187791","Eric Bruskotter","Young Agent","ACTOR"
1020457,"tm187791","Patrick Caddell","Political Speaker","ACTOR"
1005,"tm187791","John Heard","Professor Riger","ACTOR"
83294,"tm187791","Alan Toy","Walter Wickland","ACTOR"
2944,"tm187791","Carl Ciarfalio","CIA Agent Collins","ACTOR"
23007,"tm187791","Walt MacPherson","Hunter","ACTOR"
6076,"tm187791","Robert Peters","Hunter","ACTOR"
83295,"tm187791","Tyde Kierney","Police Captain Howard","ACTOR"
4358,"tm187791","Anthony Peck","FBI Official","ACTOR"
83296,"tm187791","Rick Hurst","Bartender","ACTOR"
2034845,"tm187791","Doris E. McMillon","D.C. News Anchor","ACTOR"
2034741,"tm187791","Robert Sandoval","Bellboy","ACTOR"
28812,"tm187791","Joshua Malina","Agent Chavez","ACTOR"
61052,"tm187791","William G. Schilling","Sanford Riggs","ACTOR"
1550068,"tm187791","Michael Kirk","Computer Technician / Bates","ACTOR"
1070059,"tm187791","Marlan Clarke","Marge","ACTOR"
20764,"tm187791","Robert Alan Beuth","Man at Bank","ACTOR"
83297,"tm187791","Susan Lee Hoffman","Woman at bank","ACTOR"
2034724,"tm187791","Donna Hamilton","Reporter at Dulles","ACTOR"
21634,"tm187791","Cylk Cozart","Agent Cozart","ACTOR"
1377323,"tm187791","Michael Zurich","Agent Zurich","ACTOR"
2034721,"tm187791","Rich DiDonato","Undercover Agent","ACTOR"
2034796,"tm187791","Jeffrey Kurt Miller","Undercover Agent","ACTOR"
1463535,"tm187791","Kirk Jordan","Agent","ACTOR"
83298,"tm187791","Lena Banks","Congretional Attendee (uncredited)","ACTOR"
83299,"tm187791","Ian Paul Cassidy","Secret Service Agent (uncredited)","ACTOR"
67749,"tm187791","Michael Graziano","CIA Agent Fleming (uncredited)","ACTOR"
3232,"tm187791","Aaron Michael Lacey","Police Officer (uncredited)","ACTOR"
24565,"tm187791","Steve Railsback","CIA Agent David Coppinger (uncredited)","ACTOR"
3235,"tm187791","William Shipman","D.C. Police Officer (uncredited)","ACTOR"
11847,"tm187791","Wolfgang Petersen","","DIRECTOR"
3036,"tm10739","Keanu Reeves","Johnny Mnemonic","ACTOR"
9267,"tm10739","Dina Meyer","Jane","ACTOR"
58503,"tm10739","Takeshi Kitano","Takahashi","ACTOR"
28156,"tm10739","Ice-T","J-Bone","ACTOR"
6930,"tm10739","Dolph Lundgren","Street Preacher","ACTOR"
2334,"tm10739","Denis Akiyama","Shinji","ACTOR"
15126,"tm10739","Henry Rollins","Spider","ACTOR"
34636,"tm10739","Barbara Sukowa","Anna Kalmann","ACTOR"
13033,"tm10739","Udo Kier","Ralfi","ACTOR"
92035,"tm10739","Tracy Tweed","Pretty","ACTOR"
92036,"tm10739","Falconer Abraham","Yomamma","ACTOR"
28641,"tm10739","Don Francks","Hooky","ACTOR"
92037,"tm10739","Diego Chambers","Henson","ACTOR"
32194,"tm10739","Sherry Miller","Takahashi's Secretary","ACTOR"
92038,"tm10739","Arthur Eng","Viet","ACTOR"
92040,"tm10739","Von Flores","Viet","ACTOR"
92039,"tm10739","Victoria Tengelis","Pharmakom Receptionist","ACTOR"
92041,"tm10739","Warren Sulatycky","Yakuza Operator","ACTOR"
92042,"tm10739","Celina Wu","Mikiyo","ACTOR"
92043,"tm10739","Gene Mack","Laslo","ACTOR"
78999,"tm10739","Jamie Elman","Toad","ACTOR"
92044,"tm10739","Simon Sinn","Man in Hotel Lobby","ACTOR"
92045,"tm10739","Caitlin Carmody","Twin in Hotel Lobby","ACTOR"
92046,"tm10739","Erin Carmody","Twin in Hotel Lobby","ACTOR"
74076,"tm10739","Douglas O'Keeffe","Pharmakom Security Officer","ACTOR"
92047,"tm10739","Marlow Vella","Lotek Kid","ACTOR"
92048,"tm10739","Howard Szafer","Strike","ACTOR"
38305,"tm10739","Paul Brogren","Stump","ACTOR"
92049,"tm10739","Arthi Sambasivan","Nurse","ACTOR"
52694,"tm10739","Michael A. Miranda","Stick","ACTOR"
52852,"tm10739","Coyote Shivers","Buddy","ACTOR"
49908,"tm10739","Lynne Adams","Yakuza with Rocket Launcher","ACTOR"
92050,"tm10739","Michael Shearer","Yakuza Partner","ACTOR"
92051,"tm10739","Susan Tsagkaris","Opera Singer","ACTOR"
92052,"tm10739","Christopher Comrie","Beijing Riot Newscaster","ACTOR"
92054,"tm10739","Robin Crosby","Girl in Hotel Room","ACTOR"
92053,"tm10739","Glenn Bang","Bandleader (uncredited)","ACTOR"
92055,"tm10739","Natalie Gray","Tall Chinese Man (uncredited)","ACTOR"
92056,"tm10739","Robert Longo","","DIRECTOR"
5937,"tm113576","Winona Ryder","Josephine ""Jo"" March","ACTOR"
30557,"tm113576","Trini Alvarado","Margaret ""Meg"" March","ACTOR"
5036,"tm113576","Claire Danes","Elizabeth ""Beth"" March","ACTOR"
4395,"tm113576","Kirsten Dunst","Younger Amy March","ACTOR"
11242,"tm113576","Samantha Mathis","Older Amy March","ACTOR"
5201,"tm113576","Susan Sarandon","Mrs. Abigail ""Marmee"" March","ACTOR"
4567,"tm113576","Christian Bale","Theodore ""Laurie"" Laurence","ACTOR"
15100,"tm113576","Gabriel Byrne","Friedrich Bhaer","ACTOR"
12420,"tm113576","Eric Stoltz","John Brooke","ACTOR"
5023,"tm113576","John Neville","Mr. Laurence","ACTOR"
27535,"tm113576","Mary Wickes","Aunt March","ACTOR"
10698,"tm113576","Donal Logue","Jacob Mayer","ACTOR"
259497,"tm113576","Florence Paterson","Hannah","ACTOR"
1723947,"tm113576","Matthew Walker","Mr. March","ACTOR"
49931,"tm113576","Gillian Armstrong","","DIRECTOR"
21907,"tm6859","Anna Chlumsky","Vada Sultenfuss","ACTOR"
21900,"tm6859","Macaulay Culkin","Thomas J. Sennett","ACTOR"
2328,"tm6859","Dan Aykroyd","Harry Sultenfuss","ACTOR"
12949,"tm6859","Jamie Lee Curtis","Shelly DeVoto","ACTOR"
34424,"tm6859","Richard Masur","Phil Sultenfuss","ACTOR"
24495,"tm6859","Griffin Dunne","Mr. Jake Bixler","ACTOR"
517719,"tm6859","Ann Nelson","Gramoo Sultenfuss","ACTOR"
21471,"tm6859","Peter Michael Goetz","Dr. Welty","ACTOR"
484454,"tm6859","Jane Hallaren","Nurse Randall","ACTOR"
466017,"tm6859","Anthony R. Jones","Arthur","ACTOR"
36531,"tm6859","Tom Villard","Justin","ACTOR"
80126,"tm6859","Lara Steinick","Ronda","ACTOR"
236190,"tm6859","Kristian Truelsen","Charles","ACTOR"
589688,"tm6859","David Caprita","Ray","ACTOR"
512941,"tm6859","Jody Wilson","Mrs. Hunsaker","ACTOR"
26548,"tm6859","Linda Perri","Betty","ACTOR"
466400,"tm6859","Nancy L. Chlumsky","Jackie","ACTOR"
469688,"tm6859","Glenda Chism","Thomas J.'s Mother","ACTOR"
430077,"tm6859","Bill Cordell","Thomas J.'s Father","ACTOR"
80152,"tm6859","Ray Buktenica","Danny","ACTOR"
469669,"tm6859","Shane Obedzinski","Billy","ACTOR"
58278,"tm6859","Howard Zieff","","DIRECTOR"
15009,"tm191374","Jennifer Love Hewitt","Julie James","ACTOR"
909,"tm191374","Sarah Michelle Gellar","Helen Shivers","ACTOR"
18175,"tm191374","Ryan Phillippe","Barry Cox","ACTOR"
18176,"tm191374","Freddie Prinze Jr.","Ray Bronson","ACTOR"
18177,"tm191374","Bridgette Wilson-Sampras","Elsa Shivers","ACTOR"
12802,"tm191374","Johnny Galecki","Max Neurick","ACTOR"
18178,"tm191374","Muse Watson","Benjamin Willis / Fisherman","ACTOR"
10429,"tm191374","Anne Heche","Melissa Egan","ACTOR"
6515,"tm191374","Stuart Greer","David Caporizo","ACTOR"
18179,"tm191374","Dan Albright","Sheriff","ACTOR"
18180,"tm191374","Rasool J'Han","Deb","ACTOR"
20123,"tm191374","J. Don Ferguson","MC","ACTOR"
48628,"tm191374","Deborah Hobart","Mrs. James","ACTOR"
474983,"tm191374","Mary McMillan","Mrs. Cox","ACTOR"
1134407,"tm191374","Lynda Clark","Pageant Official","ACTOR"
1134406,"tm191374","Shea Broom","Contestant #1","ACTOR"
212278,"tm191374","John Bennes","Old Man","ACTOR"
1134487,"tm191374","Jennifer Bland","Contestant #2","ACTOR"
818692,"tm191374","William Neely","Hank","ACTOR"
619773,"tm191374","Jonathan Quint","David Egan","ACTOR"
1134293,"tm191374","Richard Dale Miller","Band Member","ACTOR"
1134291,"tm191374","Mary Neva Huff","Band Member","ACTOR"
1134292,"tm191374","David Lee Hartman","Band Member","ACTOR"
43105,"tm191374","Patti D'Arbanville","Mrs. Shivers (uncredited)","ACTOR"
459450,"tm191374","David F. Maxwell","Fisherman at Bait Stand (uncredited)","ACTOR"
1134298,"tm191374","Stephen McKenna","Delivery Guy (uncredited)","ACTOR"
18181,"tm191374","Jim Gillespie","","DIRECTOR"
49933,"tm8446","Paige Turco","April O'Neil","ACTOR"
41392,"tm8446","David Warner","Professor Jordon Perry","ACTOR"
170015,"tm8446","Michelan Sisti","Michaelangelo / Soho Man","ACTOR"
205549,"tm8446","Leif Tilden","Donatello / Foot #3","ACTOR"
637407,"tm8446","Kenn Scott","Raphael","ACTOR"
58514,"tm8446","Mark Caso","Leonardo / News Room Staff","ACTOR"
45486,"tm8446","Kevin Clash","Splinter","ACTOR"
8065,"tm8446","Ernie Reyes, Jr.","Keno","ACTOR"
2238,"tm8446","François Chau","Shredder","ACTOR"
37021,"tm8446","Toshishiro Obata","Tatsu","ACTOR"
26893,"tm8446","Raymond Serra","Chief Sterns","ACTOR"
199416,"tm8446","Mark Ginther","Rahzar","ACTOR"
35011,"tm8446","Kurt Bryant","Tokka","ACTOR"
17110,"tm8446","Kevin Nash","Super Shredder","ACTOR"
476847,"tm8446","Joseph Amodei","Parlor Owner","ACTOR"
33032,"tm8446","Susie Essman","Soho Woman","ACTOR"
28191,"tm8446","Vanilla Ice","Himself","ACTOR"
29485,"tm8446","Robbie Rist","Michaelangelo (voice)","ACTOR"
57137,"tm8446","Brian Tochi","Leonardo (voice)","ACTOR"
174922,"tm8446","Laurie Faso","Raphael (voice)","ACTOR"
143099,"tm8446","Adam Carl","Donatello (voice)","ACTOR"
38983,"tm8446","David McCharen","Shredder (voice)","ACTOR"
26704,"tm8446","Michael McConnohie","Tatsu (voice)","ACTOR"
529,"tm8446","Frank Welker","Rahzar / Tokka (voice)","ACTOR"
32879,"tm8446","Michael Jai White","Audience Man","ACTOR"
476850,"tm8446","Nick DeMarinis","Parlor Assistant","ACTOR"
455930,"tm8446","Kelli Rabke","Teenage Girl","ACTOR"
142656,"tm8446","Lee Spencer","Foot #1","ACTOR"
476848,"tm8446","Gianpaolo Bonaca","Foot #2","ACTOR"
49729,"tm8446","Mark Doerr","Freddy","ACTOR"
31167,"tm8446","Tim Parati","Crew Member","ACTOR"
476849,"tm8446","John E. Brady","TGRI Assistant #1","ACTOR"
476854,"tm8446","Jon Thompson","TGRI Worker","ACTOR"
476851,"tm8446","Bill Luhrs","TGRI Assistant #2","ACTOR"
47742,"tm8446","Michael Pressman","News Manager","ACTOR"
476852,"tm8446","Rick Colella","Teenage Thug","ACTOR"
42065,"tm8446","Dewey Weber","Foot Recruiter","ACTOR"
476858,"tm8446","Sasha Pressman","Old Woman","ACTOR"
476853,"tm8446","David Pressman","Old Man","ACTOR"
57492,"tm8446","Shiek Mahmud-Bey","Audience Man","ACTOR"
424507,"tm8446","Lisa Chess","Audience Woman","ACTOR"
476855,"tm8446","Earthquake","Disc Jockey","ACTOR"
476860,"tm8446","Mark Grinage","Dancer #1","ACTOR"
476856,"tm8446","John Henry Huffman IV","Dancer #2","ACTOR"
476857,"tm8446","Everett Fitzgerald","Dancer #3","ACTOR"
476859,"tm8446","Gregory Salata","Promoter","ACTOR"
15782,"tm8446","Mak Wilson","Promoter's Aide","ACTOR"
476864,"tm8446","Raul S. Brewster","Foot Soldier","ACTOR"
142654,"tm8446","Keith Coulouris","Thug #1","ACTOR"
22038,"tm8446","Chris Cox","Foot Soldier","ACTOR"
207128,"tm8446","Richard Divizio","Foot Soldier","ACTOR"
476861,"tm8446","Dale Frye","Foot Soldier","ACTOR"
476862,"tm8446","Danny E. Glover","Foot Soldier","ACTOR"
476863,"tm8446","Kent Ezzell","Foot Soldier","ACTOR"
476865,"tm8446","Ronald W. Herndon Jr.","Foot Soldier","ACTOR"
476867,"tm8446","Johnny Holbrook","Foot Soldier","ACTOR"
476866,"tm8446","Charles R. Knowles","Foot Soldier","ACTOR"
35307,"tm8446","Kenny Morrison","Foot Soldier","ACTOR"
476868,"tm8446","Charles Page","Foot Soldier","ACTOR"
329446,"tm8446","Daniel Pesina","Foot Soldier","ACTOR"
476869,"tm8446","Terry D. Rich","Foot Soldier","ACTOR"
476870,"tm8446","Scott A. Surgenor","Foot Soldier","ACTOR"
476872,"tm8446","Jeffrey P. Thompson","Foot Soldier","ACTOR"
476871,"tm8446","Michael G. Norris","Foot Soldier","ACTOR"
476873,"tm8446","Steven M. Simma","Foot Soldier","ACTOR"
476874,"tm8446","Char He Downing","Foot Soldier","ACTOR"
47742,"tm8446","Michael Pressman","","DIRECTOR"
33746,"ts8570","David Joyner","Barney","ACTOR"
86215,"ts8570","Carey Stinson","Barney","ACTOR"
86217,"ts8570","Dean Wendt","Barney","ACTOR"
86218,"ts8570","Julie Johnson","Baby Bop","ACTOR"
86222,"ts8570","Jeff Ayers","Baby Bop","ACTOR"
86225,"ts8570","Patty Wirtz","B.J.","ACTOR"
86229,"ts8570","Michaela Dietz","Riff","ACTOR"
442873,"ts8570","Bob West","Barney","ACTOR"
86233,"ts8570","Adrianne Kangas","Linda","ACTOR"
86234,"ts8570","Tory Green","Sarah","ACTOR"
86235,"ts8570","Emilio Mazur","David","ACTOR"
86237,"ts8570","Kyle Nelson","B.J.","ACTOR"
86239,"ts8570","Lauren Mayeux","Baby Bop","ACTOR"
86242,"ts8570","Jerad Harris","Riff","ACTOR"
5733,"tm21596","Kevin Bacon","Sebastian Caine / Hollow Man","ACTOR"
8311,"tm21596","Elisabeth Shue","Linda McKay","ACTOR"
1861,"tm21596","Josh Brolin","Matthew Kensington","ACTOR"
27374,"tm21596","Kim Dickens","Sarah Kennedy","ACTOR"
7379,"tm21596","Greg Grunberg","Carter Abbey","ACTOR"
23086,"tm21596","Joey Slotnick","Frank Chase","ACTOR"
27614,"tm21596","Mary Randle","Janice Walton","ACTOR"
1706,"tm21596","William Devane","Dr. Howard Kramer","ACTOR"
2126,"tm21596","Rhona Mitra","Sebastian's Neighbor","ACTOR"
27615,"tm21596","Pablo Espinosa","Ed, Warehouse Guard","ACTOR"
285691,"tm21596","Jeffrey Scaperrotta","Boy in Car","ACTOR"
597819,"tm21596","Tom Woodruff Jr.","Isabelle the Gorilla","ACTOR"
90485,"tm21596","Margot Rose","Mrs. Kramer","ACTOR"
40178,"tm21596","Jimmie F. Skaggs","Wino","ACTOR"
2027946,"tm21596","Sarah Bowles","Girl in Car","ACTOR"
2027862,"tm21596","Kelli Scott","Mom","ACTOR"
2028130,"tm21596","Steve Altes","Dad","ACTOR"
37681,"tm21596","J. Patrick McCormack","General Caster","ACTOR"
2028011,"tm21596","Darius A. Sultan","Gate Guard","ACTOR"
2028005,"tm21596","David Vogt","Helicopter Pilot","ACTOR"
78488,"tm21596","Gary A. Hecker","Gorilla Vocals","ACTOR"
10468,"tm21596","Paul Verhoeven","","DIRECTOR"
16606,"tm48430","Matthew Broderick","Dr. Niko Tatopoulos","ACTOR"
13473,"tm48430","Jean Reno","Philippe Roaché","ACTOR"
81313,"tm48430","Maria Pitillo","Audrey Timmonds","ACTOR"
8902,"tm48430","Hank Azaria","Victor 'Animal' Palotti","ACTOR"
11794,"tm48430","Kevin Dunn","Colonel Hicks","ACTOR"
2824,"tm48430","Michael Lerner","Mayor Ebert","ACTOR"
24575,"tm48430","Harry Shearer","Charles Caiman","ACTOR"
15950,"tm48430","Arabella Field","Lucy Palotti","ACTOR"
14273,"tm48430","Vicki Lewis","Dr. Elsie Chapman","ACTOR"
60896,"tm48430","Doug Savant","Sergeant O'Neal","ACTOR"
589836,"tm48430","Malcolm Danare","Dr. Mendel Craven","ACTOR"
13961,"tm48430","Lorry Goldman","Gene, Mayor's Aide","ACTOR"
13962,"tm48430","Christian Aubert","Jean-Luc","ACTOR"
13963,"tm48430","Philippe Bergeron","Jean-Claude","ACTOR"
13964,"tm48430","Frank Bruynbroek","Jean-Pierre","ACTOR"
13762,"tm48430","Francois Giroday","as Jean-Philippe","ACTOR"
13965,"tm48430","Nicholas J. Giangiulio","Ed","ACTOR"
4376,"tm48430","Robert Lesser","Murray","ACTOR"
81314,"tm48430","Ralph Manza","Old Fisherman","ACTOR"
81315,"tm48430","Greg Callahan","the Governor","ACTOR"
5870,"tm48430","Chris Ellis","General Anderson","ACTOR"
39195,"tm48430","Nancy Cartwright","Caiman's Secretary","ACTOR"
32569,"tm48430","Richard Gant","Admiral Phelps","ACTOR"
4744,"tm48430","Jack Moore","Leonard","ACTOR"
4719,"tm48430","Steve Giannelli","Jules","ACTOR"
81316,"tm48430","Brian Farabaugh","Arthur","ACTOR"
81317,"tm48430","Stephen Xavier Lee","Lt. Anderson","ACTOR"
15102,"tm48430","Bodhi Elfman","Freddie","ACTOR"
116708,"tm48430","Rich Grosso","Jimmy","ACTOR"
13968,"tm48430","Lloyd Kino","Japanese Tanker Cook","ACTOR"
13969,"tm48430","Toshi Toda","Japanese Tanker Captain","ACTOR"
36923,"tm48430","Clyde Kusatsu","Japanese Tanker Skipper","ACTOR"
75915,"tm48430","Masaya Kato","Japanese Tanker Crew Member","ACTOR"
9173,"tm48430","Glenn Morshower","Kyle Terrington","ACTOR"
81318,"tm48430","Lola Pashalinski","Pharmacist","ACTOR"
81319,"tm48430","Rob Fukuzaki","WIDF Co-Anchor","ACTOR"
13971,"tm48430","Dale Harimoto","WKXI Anchor","ACTOR"
13970,"tm48430","Gary W. Cruz","WFKK Anchor","ACTOR"
4738,"tm48430","Derek Webster","Utah Captain","ACTOR"
13972,"tm48430","Stuart Fratkin","Utah Ensign","ACTOR"
13973,"tm48430","Frank Cilberg","Utah Sailor","ACTOR"
13974,"tm48430","Jason Edward Jones","Utah Sailor","ACTOR"
81320,"tm48430","Roger McIntyre","Utah Sailor","ACTOR"
4715,"tm48430","David Pressman","Anchorage Captain","ACTOR"
81321,"tm48430","Robert Faltisco","Anchorage Ensign","ACTOR"
81322,"tm48430","Christopher Darius Maleki","Anchorage Ensign","ACTOR"
81323,"tm48430","Scott Lusby","Anchorage Ensign","ACTOR"
37295,"tm48430","Ali Afshar","Anchorage Sailor","ACTOR"
30660,"tm48430","Terence Paul Winter","Apache Pilot","ACTOR"
81324,"tm48430","Kirk Geiger","Apache Pilot","ACTOR"
13975,"tm48430","Pat Mastroianni","Apache Pilot","ACTOR"
14000,"tm48430","Eric Saiet","Apache Pilot","ACTOR"
13977,"tm48430","Burt Bulos","Apache Pilot","ACTOR"
13979,"tm48430","Robert Floyd","Apache Pilot","ACTOR"
13980,"tm48430","Seth Peterson","Apache Pilot","ACTOR"
13981,"tm48430","Jamison Yang","F-18 Pilot","ACTOR"
13982,"tm48430","Nathan Anderson","F-18 Pilot","ACTOR"
13985,"tm48430","Mark Munafo","F-18 Pilot","ACTOR"
13984,"tm48430","Dwight Schmidt","F-18 Pilot","ACTOR"
13988,"tm48430","Dwayne Swingler","Raven Pilot #2","ACTOR"
13989,"tm48430","Lawton Paseka","Officier","ACTOR"
4737,"tm48430","Greg Collins","Soldier on the Bridge","ACTOR"
13992,"tm48430","James Black","Soldier","ACTOR"
13993,"tm48430","Thomas Giuseppe Giantonelli","Soldier","ACTOR"
13995,"tm48430","Paul Ware","Soldier","ACTOR"
13996,"tm48430","Montae Russell","Soldier on Plane","ACTOR"
13997,"tm48430","Christopher Carruthers","Radio Technician","ACTOR"
13998,"tm48430","Daniel Pearce","Radio Technician","ACTOR"
2946,"tm48430","Mark Fite","Radio Operator","ACTOR"
13999,"tm48430","Craig 'Radioman' Castaldo","Radio Man","ACTOR"
4721,"tm48430","Eric Paskel","Rodgers","ACTOR"
8508,"tm48430","Lee Weaver","Homeless Guy","ACTOR"
67762,"tm48430","Leonard Termo","Homeless Guy","ACTOR"
435471,"tm48430","Joshua Taylor","Spotter","ACTOR"
46695,"tm48430","Al Sapienza","Taxi Cab Driver","ACTOR"
18639,"tm48430","Stoney Westmoreland","Tunnel Guard","ACTOR"
451799,"tm48430","Gary Warner","Gun Technician","ACTOR"
51853,"tm48430","Ed Wheeler","New York Cop","ACTOR"
15014,"tm48430","Bill Hoag","New Jersey Cop","ACTOR"
1353188,"tm48430","Joseph Badalucco Jr.","Forklift Driver","ACTOR"
1324621,"tm48430","Jonathan Dienst","Field Reporter","ACTOR"
694480,"tm48430","Benjamin Baird","Reporters","ACTOR"
1324739,"tm48430","Madeline McFadden","Reporter","ACTOR"
1324628,"tm48430","Julian M. Phillips","Reporter","ACTOR"
1324623,"tm48430","Raymond Ramos","Reporter","ACTOR"
78488,"tm48430","Gary A. Hecker","Creature Vocals (voice)","ACTOR"
529,"tm48430","Frank Welker","Creature Vocals (voice)","ACTOR"
4354,"tm48430","Al Leong","Japanese Fishing Boat Crewman","ACTOR"
1486966,"tm48430","Ed Godziszewski","Bridge Onlooker (uncredited)","ACTOR"
446950,"tm48430","Steven Ho","Japanese Fishing Boat Crewman (uncredited)","ACTOR"
15199,"tm48430","George Cheung","Japanese Fishing Boat Crewman (uncredited)","ACTOR"
78403,"tm48430","John Koyama","Japanese Fishing Boat Crewman (uncredited)","ACTOR"
351526,"tm48430","Al Goto","Japanese Fishing Boat Crewman (uncredited)","ACTOR"
4763,"tm48430","Roland Emmerich","","DIRECTOR"
340,"tm190835","Megumi Ogata","Shinji Ikari (voice)","ACTOR"
28166,"tm190835","Megumi Hayashibara","Rei Ayanami / Yui Ikari (voice)","ACTOR"
92708,"tm190835","Kotono Mitsuishi","Misato Katsuragi (voice)","ACTOR"
83426,"tm190835","Yuko Miyamura","Asuka Langley Soryu (voice)","ACTOR"
381,"tm190835","Fumihiko Tachiki","Gendo Ikari (voice)","ACTOR"
338,"tm190835","Miki Nagasawa","Maya Ibuki (voice)","ACTOR"
84497,"tm190835","Takehito Koyasu","Shigeru Aoba (voice)","ACTOR"
89893,"tm190835","Hiro Yuuki","Makoto Hyouga (voice)","ACTOR"
177866,"tm190835","Yuriko Yamaguchi","Ritsuko Akagi (voice)","ACTOR"
103777,"tm190835","Motomu Kiyokawa","Kozo Fuyutsuki (voice)","ACTOR"
58641,"tm190835","Akira Ishida","Kaworu Nagisa (voice)","ACTOR"
104145,"tm190835","Mugihito","Keel Lorenz (voice)","ACTOR"
73306,"tm190835","Hideaki Anno","","DIRECTOR"
170280,"tm190835","Kazuya Tsurumaki","","DIRECTOR"
32879,"tm192199","Michael Jai White","Al Simmons / Spawn","ACTOR"
1000,"tm192199","Martin Sheen","Jason Wynn","ACTOR"
4674,"tm192199","John Leguizamo","Clown / Violator","ACTOR"
22386,"tm192199","Theresa Randle","Wanda Blake","ACTOR"
17722,"tm192199","Nicol Williamson","Cogliostro","ACTOR"
5889,"tm192199","D.B. Sweeney","Terry Fitzgerald","ACTOR"
20370,"tm192199","Melinda Clarke","Jessica Priest","ACTOR"
5866,"tm192199","Miko Hughes","Zack","ACTOR"
9158,"tm192199","Sydni Beaudoin","Cyan","ACTOR"
3341,"tm192199","Michael Papajohn","Glen, Zack's Dad","ACTOR"
529,"tm192199","Frank Welker","The Devil Malebolgia (voice)","ACTOR"
34628,"tm192199","Tony Haney","African Liaison","ACTOR"
94314,"tm192199","Todd McFarlane","Bum","ACTOR"
78403,"tm192199","John Koyama","Hong Kong Military Air Base Security (uncredited)","ACTOR"
44216,"tm192199","Simon Rhee","Hong Kong Military Air Base Person (uncredited)","ACTOR"
6668,"tm192199","Roger Yuan","Korean Soldier (uncredited)","ACTOR"
351526,"tm192199","Al Goto","Hong Kong Military Air Base Person (uncredited)","ACTOR"
435401,"tm192199","Robia LaMorte","XNN Reporter","ACTOR"
48814,"tm192199","Mark A.Z. Dippé","","DIRECTOR"
22996,"tm184205","Walter Matthau","George Wilson","ACTOR"
22995,"tm184205","Mason Gamble","Dennis Mitchell","ACTOR"
18627,"tm184205","Joan Plowright","Martha Wilson","ACTOR"
5312,"tm184205","Christopher Lloyd","Switchblade Sam","ACTOR"
8310,"tm184205","Lea Thompson","Alice Mitchell","ACTOR"
11617,"tm184205","Robert Stanton","Henry Mitchell","ACTOR"
